price,description,lien_produit,name,image_url,regular_price,discount,stock_availability,brand,category,offre,garantie 
1699.0,"Ecran 15.6"" Full HD, IPS - Processeur: AMD Ryzen™ 7 5700U (1.8 GHz up to 4.3 GHz Turbo max, 8 Mo de mémoire cache, Octa-Core) - Système d'exploitation Windows 11 Famille - Mémoire RAM: 8Go DDR4-3200 - Disque Dur: 512Go SSD - Carte Graphique: AMD Radeon Graphics avec Wifi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/microphone (3,5 mm) et lecteur de carte - Couleur: Gris - Garantie: 2 ans",https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15alc7-amd-ryzen-7-8go-512go-ssd-gris.html,PC Portable LENOVO IdeaPad 1 15ALC7 AMD RYZEN 7 8Go 512Go SSD - Gris,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15alc7-amd-ryzen-7-8go-512go-ssd-gris-y.jpg,0.0,0.0,En stock,lenovo,Pc Portable,N/A,24
1715.0,"Écran 15.6"" Full HD - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 24 Go DDR4-3200 MHz - Disque Dur: 512Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise adaptateur secteur Smart Pin, 1x prise combinée casque/microphone - Clavier Complet gris clair avec pavé numérique - Couleur: Silver - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0095nk-i5-13e-gen-24go-512go-ssd-silver.html,PC Portable HP 15-fd0095nk i5 13è Gén 24Go 512Go SSD - Silver,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0095nk-i5-13e-gen-24go-512go-ssd-silver.jpg,1845.0,-130.0,En stock,hp,Pc Portable,N/A,12
1715.0,"Écran 15.6"" Full HD - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 24 Go DDR4-3200 MHz - Disque Dur: 512Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise adaptateur secteur Smart Pin, 1x prise combinée casque/microphone - Clavier Complet gris clair avec pavé numérique - Couleur: Silver et Or Chaud - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0093nk-i5-13e-gen-24go-512go-ssd-silver-or-chaud.html,PC Portable HP 15-fd0093nk i5 13è Gén 24Go 512Go SSD - Silver & Or Chaud,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0093nk-i5-13e-gen-24go-512go-ssd-silver-or-chaud.jpg,1845.0,-130.0,En stock,hp,Pc Portable,N/A,12
1715.0,"Écran 15.6"" Full HD - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 24 Go DDR4-3200 MHz - Disque Dur: 512Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise adaptateur secteur Smart Pin, 1x prise combinée casque/microphone - Clavier Complet gris clair avec pavé numérique - Couleur: Silver & Bleu - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0094nk-i5-13e-gen-24go-512go-ssd-silver-bleu.html,PC Portable HP 15-fd0094nk i5 13è Gén 24Go 512Go SSD - Silver & Bleu,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0094nk-i5-13e-gen-24go-512go-ssd-silver-bleu.jpg,1845.0,-130.0,En stock,hp,Pc Portable,N/A,12
1715.0,"Écran 15.6"" Full HD - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 24 Go DDR4-3200 MHz - Disque Dur: 512Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise adaptateur secteur Smart Pin, 1x prise combinée casque/microphone - Clavier de grande taille avec pavé numérique - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0097nk-i5-13e-gen-24go-512go-ssd-noir.html,PC Portable HP 15-fd0097nk i5 13è Gén 24Go 512Go SSD - Noir,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0097nk-i5-13e-gen-24go-512go-ssd-noir.jpg,1845.0,-130.0,En stock,hp,Pc Portable,N/A,12
1719.0,"Écran 16"" WUXGA, IPS - Processeur: Intel Core i5-13500H (Up to 4,70 GHz Turbo max, 18Mo Mémoire cache, 12-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wifi, Bluetooth, 1x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-C prise en charge de l'alimentation, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 1.4, 1x entrée DC, 1x prise audio combo 3,5 mm - Clavier chiclet avec touche numérique - Couleur: Silver - Garantie: 1 an",https://www.mytek.tn/pc-portable-asus-vivobook-16-x1605va-i5-13e-gen-16go-512go-ssd-silver.html,PC Portable ASUS Vivobook 16 X1605VA i5 13è Gén 16Go 512Go SSD - Silver,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-vivobook-16-x1605va-i5-13e-gen-16go-512go-ssd-silver.jpg,0.0,0.0,En stock,asus,Pc Portable,N/A,12
1729.0,"Écran 15.6"" Full HD - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 16 Go DDR4-3200 MHz - Disque Dur: 512Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise adaptateur secteur Smart Pin, 1x prise combinée casque/microphone - Clavier Complet gris clair avec pavé numérique - Couleur: Silver et Or Chaud - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0093nk-i5-13eme-gen-16go-512go-ssd-silver-or-chaud.html,PC Portable HP 15-fd0093nk i5 13ème Gén 16Go 512Go SSD - Silver & Or Chaud,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0093nk-i5-13eme-gen-16go-512go-ssd-silver-or-chaud.jpg,0.0,0.0,En stock,hp,Pc Portable,N/A,12
1729.0,"Écran 15.6"" Full HD - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 16 Go DDR4-3200 MHz - Disque Dur: 512Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise adaptateur secteur Smart Pin, 1x prise combinée casque/microphone - Clavier Complet gris clair avec pavé numérique - Couleur: Silver - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0095nk-i5-13e-gen-16g-512go-ssd-silver.html,PC Portable HP 15-fd0095nk i5 13è Gén 16G 512Go SSD - Silver,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0095nk-i5-13e-gen-16g-512go-ssd-silver.jpg,0.0,0.0,En stock,hp,Pc Portable,N/A,12
1729.0,"Écran 15.6"" Full HD - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 16 Go DDR4-3200 MHz - Disque Dur: 512Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise adaptateur secteur Smart Pin, 1x prise combinée casque/microphone - Clavier Complet gris clair avec pavé numérique - Couleur: Silver & Bleu - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0094nk-i5-13eme-gen-16go-512go-ssd-silver-bleu.html,PC Portable HP 15-fd0094nk i5 13ème Gén 16Go 512Go SSD - Silver & Bleu,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0094nk-i5-13eme-gen-16go-512go-ssd-silver-bleu.jpg,0.0,0.0,En stock,hp,Pc Portable,N/A,12
1729.0,"Écran 15.6"" Full HD - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 16 Go DDR4-3200 MHz - Disque Dur: 512Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise adaptateur secteur Smart Pin, 1x prise combinée casque/microphone - Clavier de grande taille avec pavé numérique - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0097nk-i5-13e-gen-16g-512go-ssd-noir.html,PC Portable HP 15-fd0097nk i5 13è Gén 16G 512Go SSD - Noir,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0097nk-i5-13e-gen-16g-512go-ssd-noir.jpg,0.0,0.0,En stock,hp,Pc Portable,N/A,12
1729.0,"Ecran 15.6"" Full HD, IPS - Processeur: AMD Ryzen™ 7 5700U (1.8 GHz up to 4.3 GHz Turbo max, 8 Mo de mémoire cache, Octa-Core) - Système d'exploitation Windows 11 Famille - Mémoire RAM: 12Go DDR4-3200 - Disque Dur: 512Go SSD - Carte Graphique: AMD Radeon Graphics avec Wifi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/microphone (3,5 mm) et lecteur de carte - Couleur: Gris - Garantie: 2 ans",https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15alc7-amd-ryzen-7-12go-512go-ssd-gris.html,PC Portable LENOVO IdeaPad 1 15ALC7 AMD RYZEN 7 12Go 512Go SSD - Gris,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15alc7-amd-ryzen-7-12go-512go-ssd-gris-y.jpg,0.0,0.0,En stock,lenovo,Pc Portable,N/A,24
1735.0,"Écran 15.6"" Full HD, 120Hz - Processeur: Intel Core i5-1335U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go - Disque dur: 512 Go SSD - Carte graphique: Intel® UHD Graphics avec WiFi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 1, 1x HDMI 1.4, 1x RJ-45, 1x Prise jack pour casque, Lecteur de carte mémoire SD 3.0, Prise jack d’alimentation - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/pc-portable-dell-vostro-3530-i5-13e-gen-16go-512go-ssd-noir.html,Pc Portable DELL Vostro 3530 i5 13è Gén 16Go 512Go SSD - Noir,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i5-13e-gen-16go-512go-ssd-noir.jpg,0.0,0.0,En stock,dell,Pc Portable,N/A,12
1745.0,"Ecran 15.6"" FULL HD - Processeur: Intel Core i5-1335U (Up to 4,60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 20 Go DDR4-3200 MHz - Disque Dur: 512 Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec WiFi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1 prise adaptateur secteur Smart Pin, 1 prise combinée casque/microphone - Clavier Complet gris clair rétroéclairé avec pavé numérique - Couleur: Silver - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0022nk-i5-13e-gen-20go-512go-ssd-silver.html,Pc Portable HP 15-fd0022nk i5 13è Gén 20Go 512Go SSD - Silver,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0022nk-i5-13e-gen-20go-512go-ssd-silver.jpg,1915.0,-170.0,En arrivage,hp,Pc Portable,N/A,12
1755.0,"Écran 15.6"" Full HD - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 32 Go DDR4-3200 MHz - Disque Dur: 512Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise adaptateur secteur Smart Pin, 1x prise combinée casque/microphone - Clavier de grande taille avec pavé numérique - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0097nk-i5-13e-gen-32go-512go-ssd-noir.html,PC Portable HP 15-fd0097nk i5 13è Gén 32Go 512Go SSD - Noir,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0097nk-i5-13e-gen-32go-512go-ssd-noir.jpg,1899.0,-144.0,En stock,hp,Pc Portable,N/A,12
1755.0,"Ecran 15.6"" Full HD, IPS - Processeur: AMD Ryzen™ 7 5700U (1.8 GHz up to 4.3 GHz Turbo max, 8 Mo de mémoire cache, Octa-Core) - Système d'exploitation Windows 11 Famille - Mémoire RAM: 16Go DDR4-3200 - Disque Dur: 512Go SSD - Carte Graphique: AMD Radeon Graphics avec Wifi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/microphone (3,5 mm) et lecteur de carte - Couleur: Gris - Garantie: 2 ans",https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15alc7-amd-ryzen-7-16go-512go-ssd-gris.html,PC Portable LENOVO IdeaPad 1 15ALC7 AMD RYZEN 7 16Go 512Go SSD - Gris,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15alc7-amd-ryzen-7-16go-512go-ssd-gris-y.jpg,0.0,0.0,En stock,lenovo,Pc Portable,N/A,24
1759.0,"Écran 16"" WUXGA, IPS - Processeur: Intel Core i5-13500H (Up to 4,70 GHz Turbo max, 18Mo Mémoire cache, 12-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 24 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wifi, Bluetooth, 1x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-C prise en charge de l'alimentation, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 1.4, 1x entrée DC, 1x prise audio combo 3,5 mm - Clavier chiclet avec touche numérique - Couleur: Silver - Garantie: 1 an",https://www.mytek.tn/pc-portable-asus-vivobook-16-x1605va-i5-13e-gen-24go-512go-ssd-silver.html,PC Portable ASUS Vivobook 16 X1605VA i5 13è Gén 24Go 512Go SSD - Silver,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-vivobook-16-x1605va-i5-13e-gen-24go-512go-ssd-silver.jpg,0.0,0.0,En stock,asus,Pc Portable,N/A,12
1775.0,"Écran 15.6"" Full HD - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 24 Go DDR4-3200 MHz - Disque Dur: 512Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise adaptateur secteur Smart Pin, 1x prise combinée casque/microphone - Clavier Complet gris clair avec pavé numérique - Couleur: Silver et Or Chaud - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0093nk-i5-13eme-gen-24go-512go-ssd-silver-or-chaud.html,PC Portable HP 15-fd0093nk i5 13ème Gén 24Go 512Go SSD - Silver & Or Chaud,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0093nk-i5-13eme-gen-24go-512go-ssd-silver-or-chaud.jpg,0.0,0.0,En stock,hp,Pc Portable,N/A,12
1775.0,"Écran 15.6"" Full HD - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 24 Go DDR4-3200 MHz - Disque Dur: 512Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise adaptateur secteur Smart Pin, 1x prise combinée casque/microphone - Clavier Complet gris clair avec pavé numérique - Couleur: Silver - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0095nk-i5-13e-gen-24g-512go-ssd-silver.html,PC Portable HP 15-fd0095nk i5 13è Gén 24G 512Go SSD - Silver,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0095nk-i5-13e-gen-24g-512go-ssd-silver.jpg,0.0,0.0,En stock,hp,Pc Portable,N/A,12
1775.0,"Écran 15.6"" Full HD - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 24 Go DDR4-3200 MHz - Disque Dur: 512Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise adaptateur secteur Smart Pin, 1x prise combinée casque/microphone - Clavier Complet gris clair avec pavé numérique - Couleur: Silver & Bleu - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0094nk-i5-13eme-gen-24go-512go-ssd-silver-bleu.html,PC Portable HP 15-fd0094nk i5 13ème Gén 24Go 512Go SSD - Silver & Bleu,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0094nk-i5-13eme-gen-24go-512go-ssd-silver-bleu.jpg,0.0,0.0,En stock,hp,Pc Portable,N/A,12
1775.0,"Écran 15.6"" Full HD - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 24 Go DDR4-3200 MHz - Disque Dur: 512Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise adaptateur secteur Smart Pin, 1x prise combinée casque/microphone - Clavier de grande taille avec pavé numérique - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0097nk-i5-13e-gen-24g-512go-ssd-noir.html,PC Portable HP 15-fd0097nk i5 13è Gén 24G 512Go SSD - Noir,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0097nk-i5-13e-gen-24g-512go-ssd-noir.jpg,0.0,0.0,En stock,hp,Pc Portable,N/A,12
1775.0,"Écran 15.6"" Full HD, 120Hz - Processeur: Intel Core i5-1335U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 24 Go - Disque dur: 512 Go SSD - Carte graphique: Intel® UHD Graphics avec WiFi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 1, 1x HDMI 1.4, 1x RJ-45, 1x Prise jack pour casque, Lecteur de carte mémoire SD 3.0, Prise jack d’alimentation - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/pc-portable-dell-vostro-3530-i5-13e-gen-24go-512go-ssd-noir.html,Pc Portable DELL Vostro 3530 i5 13è Gén 24Go 512Go SSD - Noir,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i5-13e-gen-24go-512go-ssd-noir.jpg,0.0,0.0,Epuisé,dell,Pc Portable,N/A,12
1775.0,"Écran 15.6"" Full HD, IPS - Processeur: AMD Ryzen™ 7 7730U (2.0 GHz up to 4.5GHz Turbo max, 16 Mo de mémoire cache, Octa-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go - Disque Dur: 512 Go SSD - Carte Graphique: AMD Radeon Graphics avec Wi-Fi, Bluetooth, 2x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4, 1x prise combo casque/microphone (3,5 mm) et lecteur de carte - Couleur: Gris - Garantie: 1 an",https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15abr8-amd-ryzen-7-8go-512go-ssd-gris.html,PC Portable LENOVO IdeaPad Slim 3 15ABR8 AMD RYZEN 7 8Go 512Go SSD - Gris,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-slim-3-15abr8-amd-ryzen-7-8go-512go-ssd-gris.jpg,1845.0,-70.0,En stock,lenovo,Pc Portable,N/A,12
1799.0,"Ecran 15.6"" FULL HD - Processeur: Intel Core i5-1335U (Up to 4,60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go DDR4-3200 MHz - Disque Dur: 512 Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec WiFi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1 prise adaptateur secteur Smart Pin, 1 prise combinée casque/microphone - Clavier Complet gris clair rétroéclairé avec pavé numérique - Couleur: Silver & Bleu - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0024nk-i5-13e-gen-8go-512go-ssd-silver-bleu.html,Pc Portable HP 15-fd0024nk i5 13è Gén 8Go 512Go SSD - Silver & Bleu,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0024nk-i5-13e-gen-8go-512go-ssd-silver-bleu-35.jpg,0.0,0.0,En stock,hp,Pc Portable,N/A,12
1809.0,"Ecran 15.6"" Full HD, IPS - Processeur: AMD Ryzen™ 7 5700U (1.8 GHz up to 4.3 GHz Turbo max, 8 Mo de mémoire cache, Octa-Core) - Système d'exploitation Windows 11 Famille - Mémoire RAM: 24Go DDR4-3200 - Disque Dur: 512Go SSD - Carte Graphique: AMD Radeon Graphics avec Wifi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combo casque/microphone (3,5 mm) et lecteur de carte - Couleur: Gris - Garantie: 2 ans",https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15alc7-amd-ryzen-7-24go-512go-ssd-gris.html,PC Portable LENOVO IdeaPad 1 15ALC7 AMD RYZEN 7 24Go 512Go SSD - Gris,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15alc7-amd-ryzen-7-24go-512go-ssd-gris-y.jpg,0.0,0.0,En stock,lenovo,Pc Portable,N/A,24
1815.0,"Écran 15.6"" Full HD - Processeur: Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 32 Go DDR4-3200 MHz - Disque Dur: 512Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise adaptateur secteur Smart Pin, 1x prise combinée casque/microphone - Clavier de grande taille avec pavé numérique - Couleur: Noir - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0097nk-i5-13e-gen-32g-512go-ssd-noir.html,PC Portable HP 15-fd0097nk i5 13è Gén 32G 512Go SSD - Noir,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0097nk-i5-13e-gen-32g-512go-ssd-noir.jpg,0.0,0.0,En stock,hp,Pc Portable,N/A,12
1825.0,"Ecran 15.6"" FULL HD - Processeur: Intel Core i5-1335U (Up to 4,60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 12 Go DDR4-3200 MHz - Disque Dur: 512 Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec WiFi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1 prise adaptateur secteur Smart Pin, 1 prise combinée casque/microphone - Clavier Complet gris clair rétroéclairé avec pavé numérique - Couleur: Silver & Bleu - Garantie: 1 an",https://www.mytek.tn/pc-portable-hp-15-fd0024nk-i5-13e-gen-12go-512go-ssd-silver-bleu.html,Pc Portable HP 15-fd0024nk i5 13è Gén 12Go 512Go SSD - Silver & Bleu,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0024nk-i5-13e-gen-12go-512go-ssd-silver-bleu-s.jpg,0.0,0.0,En stock,hp,Pc Portable,N/A,12
